"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","140.8","","","","1"
"2014","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","148.7","","","","1"
"2015","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","154.7","","","","1"
"2016","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","160.1","","","","1"
"2017","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","165.2","","","","1"
"2018","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","174.5","","","","1"
"2019","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","177.9","","","","1"
"2020","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","176.5","","","","1"
"2021","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","177.8","","","","1"
"2022","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","181.3","","","","1"
"2023","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41694325","14.256","190.1","","","","1"
"2013","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","118.0","","","","1"
"2014","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","120.2","","","","1"
"2015","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","122.6","","","","1"
"2016","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","125.1","","","","1"
"2017","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","127.6","","","","1"
"2018","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","130.3","","","","1"
"2019","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","132.9","","","","1"
"2020","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","134.3","","","","1"
"2021","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","137.8","","","","1"
"2022","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","144.7","","","","1"
"2023","Ontario","2016A000235","All-items excluding food and energy","2002=100","17","units","0","v41694343","14.285","150.2","","","","1"
"2013","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","120.5","","","","1"
"2014","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","122.9","","","","1"
"2015","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","125.6","","","","1"
"2016","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","128.1","","","","1"
"2017","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","130.2","","","","1"
"2018","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","133.1","","","","1"
"2019","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","136.1","","","","1"
"2020","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","137.8","","","","1"
"2021","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","141.3","","","","1"
"2022","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","149.3","","","","1"
"2023","Ontario","2016A000235","All-items excluding energy","2002=100","17","units","0","v41694348","14.287","155.8","","","","1"
"2013","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","160.5","","","","1"
"2014","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","169.4","","","","1"
"2015","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","155.3","","","","1"
"2016","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","153.9","","","","1"
"2017","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","157.9","","","","1"
"2018","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","163.1","","","","1"
"2019","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","158.5","","","","1"
"2020","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","146.3","","","","1"
"2021","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","173.6","","","","1"
"2022","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","213.4","","","","1"
"2023","Ontario","2016A000235","Energy","2002=100","17","units","0","v41694349","14.288","204.2","","","","1"
"2013","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","113.2","","","","1"
"2014","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","116.0","","","","1"
"2015","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","116.2","","","","1"
"2016","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","117.6","","","","1"
"2017","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","117.8","","","","1"
"2018","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","119.5","","","","1"
"2019","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","120.9","","","","1"
"2020","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","120.3","","","","1"
"2021","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","126.0","","","","1"
"2022","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","137.3","","","","1"
"2023","Ontario","2016A000235","Goods","2002=100","17","units","0","v41694337","14.274","141.6","","","","1"
"2013","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","131.9","","","","1"
"2014","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","134.7","","","","1"
"2015","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","137.5","","","","1"
"2016","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","140.6","","","","1"
"2017","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","144.6","","","","1"
"2018","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","148.9","","","","1"
"2019","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","152.4","","","","1"
"2020","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","154.6","","","","1"
"2021","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","158.5","","","","1"
"2022","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","166.5","","","","1"
"2023","Ontario","2016A000235","Services","2002=100","17","units","0","v41694341","14.282","173.6","","","","1"


